"Severity","Freq","Map_ID"
"4",8218,17022
"5",16,17022
"6",3803,17022
"0",149,16674
"1",2222,16674
"2",5520,16674
"3",1627,16674
"4",491,16674
"5",13,16674
"0",215,16675
"1",3034,16675
"2",3349,16675
"3",1022,16675
"4",398,16675
"5",113,16675
"0",156,17037
"1",932,17037
"2",2846,17037
"3",3441,17037
"4",1922,17037
"5",4,17037
"0",137,17038
"1",2001,17038
"2",4565,17038
"3",1226,17038
"4",413,17038
"5",11,17038
"0",109,21857
"1",1179,21857
"2",3150,21857
"3",522,21857
"4",94,21857
"0",269,16665
"1",8772,16665
"2",9247,16665
"3",3221,16665
"4",883,16665
"5",55,16665
"0",354,16667
"1",10282,16667
"2",22270,16667
"3",4170,16667
"4",980,16667
"5",359,16667
"0",244,16668
"1",5656,16668
"2",10450,16668
"3",2382,16668
"4",517,16668
"5",862,16668
"0",169,16679
"1",4243,16679
"2",7935,16679
"3",2770,16679
"4",1152,16679
"5",124,16679
"0",105,17039
"1",1620,17039
"2",3487,17039
"3",2006,17039
"4",860,17039
"5",5,17039
"0",96,17023
"1",5400,17023
"2",2544,17023
"3",1219,17023
"4",752,17023
"5",60,17023
"0",1975,17024
"1",53687,17024
"2",118080,17024
"3",76168,17024
"4",75508,17024
"5",984,17024
"6",12,17024
"0",309,17060
"1",4363,17060
"2",6062,17060
"3",5463,17060
"4",2683,17060
"5",10,17060
"0",97,16662
"1",2733,16662
"2",2662,16662
"3",212,16662
"4",59,16662
"0",82,17063
"1",1880,17063
"2",2649,17063
"3",895,17063
"4",197,17063
"5",10,17063
"0",144,16689
"1",109,16689
"2",6439,16689
"0",335,10006114
"1",2185,10006114
"2",2678,10006114
"3",737,10006114
"4",504,10006114
"5",210,10006114
"0",107,17248
"1",3468,17248
"2",1117,17248
"3",110,17248
"4",23,17248
"5",22,17248
"6",218,17248
"0",89,17249
"1",1437,17249
"2",2882,17249
"3",764,17249
"4",151,17249
"5",1,17249
"0",916,17021
"1",14137,17021
"2",61369,17021
"3",53554,17021
"4",4069,17021
"5",146,17021
"0",397,17020
"1",9024,17020
"2",16275,17020
"3",19888,17020
"4",5234,17020
"5",769,17020
"0",701,16595
"1",4723,16595
"2",32304,16595
"3",30716,16595
"4",1741,16595
"5",85,16595
"0",229,17019
"1",3156,17019
"2",9431,17019
"3",9225,17019
"4",723,17019
"5",40,17019
"0",232,16702
"1",12905,16702
"2",2618,16702
"3",634,16702
"4",202,16702
"5",992,16702
"0",188,16703
"1",3637,16703
"2",6517,16703
"3",383,16703
"5",326,16703
"0",1020,17049
"1",27385,17049
"2",42458,17049
"3",48455,17049
"4",46059,17049
"5",68,17049
"0",382,17033
"1",6158,17033
"2",11595,17033
"3",19808,17033
"4",5089,17033
"5",102,17033
"0",114,17035
"1",1153,17035
"2",3561,17035
"3",3436,17035
"4",735,17035
"0",155,16687
"1",448,16687
"2",8080,16687
"3",3385,16687
"0",115,10002565
"1",401,10002565
"2",6000,10002565
"0",54,10002566
"1",847,10002566
"2",5641,10002566
"6",566,10002566
"0",107,17734
"1",1529,17734
"2",2809,17734
"3",2861,17734
"4",789,17734
"5",10,17734
"0",136,17728
"1",1705,17728
"2",4503,17728
"3",8168,17728
"4",2517,17728
"0",241,17729
"1",3871,17729
"2",8958,17729
"3",15860,17729
"4",1746,17729
"5",35,17729
"0",177,17672
"1",6463,17672
"2",18121,17672
"3",3467,17672
"4",1285,17672
"5",5,17672
"0",119,17671
"1",838,17671
"2",4335,17671
"3",1507,17671
"4",287,17671
"0",72,18356
"1",3251,18356
"2",2714,18356
"3",557,18356
"4",37,18356
"0",174,17732
"1",1881,17732
"2",8101,17732
"0",295,17733
"1",11219,17733
"2",7617,17733
"3",20886,17733
"4",14842,17733
"5",5,17733
"0",97,17707
"1",1009,17707
"2",6562,17707
"3",1077,17707
"5",2,17707
"0",46,17708
"1",46,17708
"2",708,17708
"3",1179,17708
"4",100,17708
"0",156,18359
"1",1621,18359
"2",1848,18359
"3",1255,18359
"4",776,18359
"5",21,18359
"0",204,18156
"1",836,18156
"2",7068,18156
"3",5564,18156
"5",1,18156
"0",169,18357
"1",3232,18357
"2",7515,18357
"3",2623,18357
"4",743,18357
"5",18,18357
"0",96,18358
"1",2530,18358
"2",2965,18358
"3",1281,18358
"4",836,18358
"5",27,18358
"0",267,18360
"1",4646,18360
"2",15090,18360
"3",10514,18360
"4",4919,18360
"5",486,18360
"0",442,18172
"1",10593,18172
"2",14035,18172
"3",7331,18172
"4",4864,18172
"5",419,18172
"0",282,18159
"1",4605,18159
"2",22827,18159
"3",11805,18159
"4",4567,18159
"5",14,18159
"0",102,18160
"1",1860,18160
"2",3749,18160
"3",1742,18160
"4",1088,18160
"5",10,18160
"0",146,18170
"1",6876,18170
"2",5385,18170
"3",3940,18170
"4",3178,18170
"5",82,18170
"0",199,18171
"1",9471,18171
"2",9549,18171
"3",6192,18171
"4",5951,18171
"5",75,18171
"0",98,17669
"1",1782,17669
"2",3229,17669
"3",1353,17669
"4",374,17669
"5",94,17669
"0",164,17731
"1",3906,17731
"2",6832,17731
"3",5692,17731
"4",1746,17731
"5",155,17731
"0",235,17730
"1",17785,17730
"2",9666,17730
"3",5052,17730
"4",4045,17730
"5",1123,17730
"6",1,17730
"0",139,18157
"1",1057,18157
"2",1817,18157
"3",4167,18157
"4",7021,18157
"5",8,18157
"0",148,18158
"1",2205,18158
"2",2607,18158
"3",1206,18158
"4",554,18158
"5",10,18158
"0",108,17673
"1",659,17673
"2",1218,17673
"3",1201,17673
"4",1957,17673
"5",41,17673
"0",333,18163
"1",3467,18163
"2",6350,18163
"3",7395,18163
"4",4465,18163
"5",7,18163
"0",129,18169
"1",922,18169
"2",1618,18169
"3",2106,18169
"4",829,18169
"0",230,18164
"1",2258,18164
"2",6145,18164
"3",2835,18164
"4",1993,18164
"0",112,17727
"1",2033,17727
"2",3482,17727
"3",3776,17727
"4",646,17727
"0",303,10009527
"1",2108,10009527
"2",7332,10009527
"6",41,10009527
"0",100,10008818
"1",2686,10008818
"2",3841,10008818
"3",745,10008818
"4",242,10008818
"5",17,10008818
"6",68,10008818
"0",130,18165
"1",1088,18165
"2",6149,18165
"3",3408,18165
"4",994,18165
"5",7,18165
"0",123,17735
"1",1818,17735
"2",3139,17735
"3",836,17735
"4",109,17735
"5",21,17735
"0",169,18167
"1",6861,18167
"2",6755,18167
"3",1187,18167
"4",110,18167
"5",213,18167
"0",140,18154
"1",1978,18154
"2",4416,18154
"3",4843,18154
"4",400,18154
"5",229,18154
"0",543,17670
"1",15562,17670
"2",61115,17670
"3",9220,17670
"5",1935,17670
"0",448,18166
"1",4523,18166
"2",15625,18166
"3",11088,18166
"4",2813,18166
"5",136,18166
"0",106,18168
"1",2110,18168
"2",2972,18168
"3",2217,18168
"4",655,18168
"5",20,18168
"0",1541,18155
"1",73121,18155
"2",182373,18155
"3",283693,18155
"4",202326,18155
"5",4397,18155
"0",397,18161
"1",7476,18161
"2",16099,18161
"3",12566,18161
"4",2943,18161
"5",66,18161
"0",1175,18162
"1",66344,18162
"2",119725,18162
"3",112113,18162
"4",64931,18162
"5",17328,18162
"0",70,10002616
"1",335,10002616
"2",4590,10002616
"0",103,19184
"1",693,19184
"2",1182,19184
"3",4142,19184
"0",120,18749
"1",734,18749
"2",6355,18749
"5",1,18749
"0",505,18669
"1",5874,18669
"2",26788,18669
"3",13234,18669
"5",23,18669
"0",82,19187
"1",1153,19187
"2",2329,19187
"3",1450,19187
"4",360,19187
"5",2,19187
"0",122,19703
"1",4959,19703
"2",4356,19703
"3",792,19703
"4",58,19703
"5",522,19703
"6",161,19703
"0",266,19701
"1",14188,19701
"2",19467,19701
"3",8172,19701
"4",1746,19701
"5",103,19701
"0",77,19182
"1",2192,19182
"2",1588,19182
"3",1089,19182
"4",643,19182
"5",52,19182
"0",113,19190
"1",1059,19190
"2",2226,19190
"3",1549,19190
"4",1150,19190
"5",76,19190
"0",196,19265
"1",4067,19265
"2",3157,19265
"3",265,19265
"5",113,19265
"0",125,19702
"1",1358,19702
"2",3985,19702
"0",137,18744
"1",629,18744
"2",4525,18744
"3",482,18744
"0",111,18751
"1",679,18751
"2",573,18751
"3",2400,18751
"4",1068,18751
"5",10,18751
"0",71,18742
"1",409,18742
"2",3833,18742
"3",425,18742
"5",4,18742
"0",214,18665
"1",1794,18665
"2",3758,18665
"3",2638,18665
"4",654,18665
"5",28,18665
"0",132,18666
"1",1017,18666
"2",1976,18666
"3",1854,18666
"4",229,18666
"0",125,18750
"1",731,18750
"2",1267,18750
"3",2898,18750
"4",3346,18750
"5",1,18750
"0",376,19183
"1",6216,19183
"2",12023,19183
"3",41039,19183
"4",4466,19183
"5",11,19183
"0",103,19186
"1",1001,19186
"2",1790,19186
"3",2911,19186
"4",1046,19186
"5",6,19186
"0",166,18667
"1",1204,18667
"2",8041,18667
"3",364,18667
"0",69,18668
"1",232,18668
"2",4130,18668
"3",396,18668
"0",118,19185
"1",627,19185
"2",1870,19185
"3",3373,19185
"4",416,19185
"5",1,19185
"0",85,18741
"1",1478,18741
"2",2030,18741
"3",1743,18741
"4",633,18741
"5",130,18741
"0",473,19188
"1",19306,19188
"2",22589,19188
"3",25494,19188
"4",10586,19188
"5",173,19188
"0",418,19189
"1",19452,19189
"2",16898,19189
"3",8908,19189
"4",5063,19189
"5",57,19189
"0",72,18745
"1",424,18745
"2",4261,18745
"0",117,2844
"1",2902,2844
"2",16910,2844
"3",6524,2844
"0",89,2845
"1",2838,2845
"2",2434,2845
"3",41,2845
"5",11,2845
"0",218,2846
"1",1148,2846
"2",6727,2846
"3",5059,2846
"4",2769,2846
"5",68,2846
"6",8431,2846
"0",115,2851
"1",488,2851
"2",2415,2851
"3",6405,2851
"4",386,2851
"0",98,3972
"1",484,3972
"2",2254,3972
"3",1270,3972
"4",39,3972
"5",35,3972
"6",1367,3972
"0",103,2849
"1",547,2849
"2",3418,2849
"3",3867,2849
"4",1078,2849
"5",4,2849
"0",149,2848
"1",526,2848
"2",1147,2848
"3",820,2848
"4",1479,2848
"5",18,2848
"6",1235,2848
"0",191,2837
"1",1861,2837
"2",6723,2837
"5",2,2837
"0",65,2832
"1",440,2832
"2",2525,2832
"3",1951,2832
"5",2,2832
"0",115,2833
"1",660,2833
"2",909,2833
"3",3640,2833
"4",981,2833
"0",130,2840
"1",1146,2840
"2",5466,2840
"5",21,2840
"0",530,2834
"1",4116,2834
"2",39009,2834
"3",17481,2834
"4",6319,2834
"5",47,2834
"0",663,2835
"1",7584,2835
"2",110214,2835
"5",4,2835
"0",146,2841
"1",653,2841
"2",3141,2841
"3",11083,2841
"0",104,2830
"1",658,2830
"2",1746,2830
"3",3338,2830
"4",969,2830
"6",3641,2830
"0",570,2831
"1",9166,2831
"2",27166,2831
"3",9100,2831
"4",602,2831
"5",92,2831
"6",21049,2831
"0",576,2843
"1",17048,2843
"2",25784,2843
"3",7401,2843
"4",4027,2843
"5",360,2843
"6",25770,2843
"0",115,1453
"1",91,1453
"2",2745,1453
"3",787,1453
"5",9,1453
"6",1532,1453
"0",479,1746
"1",4544,1746
"2",49983,1746
"3",822,1746
"6",2332,1746
"0",2249,1463
"1",107010,1463
"2",604543,1463
"3",227326,1463
"4",6188,1463
"5",129,1463
"6",249026,1463
"0",110,2533
"1",442,2533
"2",4139,2533
"3",2178,2533
"5",17,2533
"6",1356,2533
"0",102,1543
"1",4021,1543
"2",4716,1543
"5",6,1543
"6",895,1543
"0",317,1553
"1",12676,1553
"2",16546,1553
"3",13856,1553
"4",3315,1553
"5",19,1553
"6",10665,1553
"0",185,1554
"1",2448,1554
"2",6473,1554
"3",6169,1554
"5",2,1554
"6",3730,1554
"0",324,852
"1",4595,852
"2",25867,852
"3",14507,852
"4",9863,852
"5",323,852
"6",27250,852
"0",204,853
"1",3048,853
"2",7904,853
"3",4846,853
"4",2347,853
"5",216,853
"6",8242,853
"0",123,854
"1",2037,854
"2",4300,854
"3",2831,854
"4",1431,854
"5",143,854
"6",3435,854
"0",105,1818
"1",1895,1818
"2",4332,1818
"3",1108,1818
"4",163,1818
"5",2,1818
"0",82,1762
"1",1049,1762
"2",1776,1762
"3",1686,1762
"4",822,1762
"5",1,1762
"0",163,1769
"1",1700,1769
"2",5043,1769
"3",3447,1769
"4",1912,1769
"0",549,1538
"1",29260,1538
"2",58157,1538
"3",46187,1538
"4",39182,1538
"5",86,1538
"0",1226,855
"1",44820,855
"2",138812,855
"3",106458,855
"4",70245,855
"5",363,855
"6",789,855
"0",435,856
"1",13353,856
"2",42480,856
"3",33118,856
"4",31284,856
"5",19,856
"6",1283,856
"0",89,857
"1",1653,857
"2",3879,857
"3",2350,857
"4",1132,857
"5",1,857
"0",748,816
"1",14775,816
"2",101041,816
"3",56750,816
"4",43129,816
"5",60,816
"0",117,823
"1",2239,823
"2",1956,823
"3",1975,823
"4",482,823
"5",22,823
"0",107,829
"1",2094,829
"2",4309,829
"3",1296,829
"4",719,829
"5",5,829
"0",613,831
"1",36271,831
"2",67964,831
"3",46909,831
"4",46238,831
"5",36,831
"0",671,836
"1",13015,836
"2",32872,836
"3",35531,836
"4",48376,836
"5",85,836
"6",3,836
"0",75,838
"1",1016,838
"2",1706,838
"3",2166,838
"4",457,838
"5",6,838
"0",182,839
"1",2119,839
"2",4951,839
"3",5504,839
"4",8036,839
"5",4,839
"0",452,842
"1",6433,842
"2",31001,842
"3",70059,842
"4",26891,842
"5",25,842
"6",841,842
"0",149,845
"1",3059,845
"2",4508,845
"3",6665,845
"4",2169,845
"5",40,845
"0",199,847
"1",3431,847
"2",5166,847
"3",10482,847
"4",3596,847
"5",19,847
"0",80,809
"1",939,809
"2",2412,809
"3",1164,809
"4",541,809
"5",2,809
"0",496,820
"1",13350,820
"2",44597,820
"3",34444,820
"4",17935,820
"5",53,820
"0",74,1628
"1",410,1628
"2",2062,1628
"3",942,1628
"5",22,1628
"6",1488,1628
"0",318,1637
"1",7418,1637
"2",18076,1637
"3",4802,1637
"4",283,1637
"5",5,1637
"6",12675,1637
"0",372,1642
"1",5639,1642
"2",32749,1642
"3",157,1642
"5",1,1642
"6",16202,1642
"0",192,1656
"1",1093,1656
"2",4290,1656
"3",3995,1656
"4",62,1656
"5",3,1656
"6",2849,1656
"0",99,1650
"1",605,1650
"2",3074,1650
"3",4296,1650
"5",2,1650
"6",1737,1650
"0",280,1630
"1",2430,1630
"2",9620,1630
"3",4838,1630
"6",7707,1630
"0",163,1667
"1",999,1667
"2",6883,1667
"3",1744,1667
"5",4,1667
"6",379,1667
"0",142,1691
"1",1172,1691
"2",4413,1691
"3",313,1691
"4",26,1691
"5",2,1691
"6",536,1691
"0",125,1732
"1",756,1732
"2",3726,1732
"3",7284,1732
"4",50,1732
"5",1,1732
"0",189,1707
"1",1639,1707
"2",3310,1707
"3",3061,1707
"4",656,1707
"5",1,1707
"0",105,1719
"1",665,1719
"2",2259,1719
"3",1878,1719
"4",2065,1719
"5",1,1719
"0",207,1833
"1",1697,1833
"2",7623,1833
"3",9318,1833
"4",332,1833
"5",3,1833
"0",219,1687
"1",797,1687
"2",6086,1687
"3",1691,1687
"6",3905,1687
"0",191,24714
"1",5998,24714
"2",10736,24714
"3",2545,24714
"4",866,24714
"0",280,20605
"1",1323,20605
"2",7769,20605
"3",10082,20605
"4",1333,20605
"6",16,20605
"0",43,4477
"1",230,4477
"2",1412,4477
"3",977,4477
"0",280,20658
"1",4379,20658
"2",46529,20658
"3",2489,20658
"5",437,20658
"0",250,20698
"1",2349,20698
"2",14426,20698
"3",14905,20698
"4",5839,20698
"5",63,20698
"0",241,20703
"1",3925,20703
"2",9061,20703
"3",1922,20703
"4",376,20703
"5",82,20703
"6",1,20703
"0",273,20655
"1",5784,20655
"2",13389,20655
"3",9587,20655
"4",4091,20655
"5",44,20655
"0",594,20626
"1",17220,20626
"2",50353,20626
"3",26194,20626
"4",13072,20626
"5",16,20626
"0",87,20640
"1",655,20640
"2",2121,20640
"3",1656,20640
"4",1011,20640
"5",10,20640
"0",517,20641
"1",9896,20641
"2",39504,20641
"3",44569,20641
"4",32325,20641
"5",117,20641
"0",157,20630
"1",852,20630
"2",2418,20630
"3",2755,20630
"4",1997,20630
"0",2472,20366
"1",219810,20366
"2",373089,20366
"3",328758,20366
"4",229921,20366
"5",8049,20366
"6",224,20366
"0",138,20666
"1",1555,20666
"2",3954,20666
"3",4197,20666
"4",2138,20666
"5",22,20666
"6",550,20666
"0",190,20674
"1",2575,20674
"2",3404,20674
"3",4108,20674
"4",3125,20674
"5",707,20674
"0",541,20649
"1",12585,20649
"2",47948,20649
"3",31685,20649
"4",16748,20649
"5",73,20649
"0",478,20651
"1",5847,20651
"2",26955,20651
"3",21002,20651
"4",14170,20651
"5",41,20651
"0",489,20652
"1",11536,20652
"2",18288,20652
"3",15990,20652
"4",15998,20652
"5",72,20652
"0",508,20690
"1",8070,20690
"2",33767,20690
"3",44202,20690
"4",8584,20690
"5",30,20690
"0",589,20697
"1",10044,20697
"2",23393,20697
"3",36562,20697
"4",57773,20697
"5",8,20697
"0",179,20686
"1",1225,20686
"2",5279,20686
"3",6693,20686
"4",2003,20686
"0",144,20692
"1",1157,20692
"2",2867,20692
"3",9085,20692
"4",434,20692
"5",6,20692
"0",154,20693
"1",1338,20693
"2",3637,20693
"3",1653,20693
"5",18,20693
"0",329,20694
"1",5305,20694
"2",8011,20694
"3",12761,20694
"4",3772,20694
"5",122,20694
"6",3137,20694
"0",134,20705
"1",779,20705
"2",1587,20705
"3",4448,20705
"4",431,20705
"5",16,20705
"0",144,20706
"1",1588,20706
"2",4145,20706
"3",4030,20706
"4",1055,20706
"5",17,20706
"0",168,20683
"1",2046,20683
"2",8128,20683
"3",8344,20683
"4",2136,20683
"5",18,20683
"0",982,20670
"1",17093,20670
"2",32366,20670
"3",50559,20670
"4",46303,20670
"5",76,20670
"6",382,20670
"0",126,20684
"1",1846,20684
"2",3825,20684
"3",2942,20684
"4",727,20684
"5",16,20684
"0",158,20644
"1",1272,20644
"2",3515,20644
"3",3278,20644
"4",1824,20644
"5",1,20644
"0",142,22085
"1",1037,22085
"2",4400,22085
"3",684,22085
"4",46,22085
"6",374,22085
"0",659,22117
"1",15523,22117
"2",81185,22117
"3",55305,22117
"4",27275,22117
"5",50,22117
"6",500,22117
"0",217,22994
"1",1718,22994
"2",6341,22994
"3",18601,22994
"4",5098,22994
"5",4,22994
"0",104,22935
"1",1258,22935
"2",2484,22935
"3",1104,22935
"4",338,22935
"5",5,22935
"0",184,22928
"1",2641,22928
"2",8089,22928
"3",9657,22928
"4",2228,22928
"5",29,22928
"0",371,22933
"1",4379,22933
"2",18062,22933
"3",27437,22933
"4",15914,22933
"5",129,22933
"6",1,22933
"0",233,22939
"1",4617,22939
"2",4450,22939
"3",4256,22939
"4",6528,22939
"5",67,22939
"6",54,22939
"0",1600,22965
"1",44986,22965
"2",118028,22965
"3",89999,22965
"4",194293,22965
"5",751,22965
"6",23,22965
"0",207,22992
"1",4732,22992
"2",5320,22992
"3",7533,22992
"4",2300,22992
"5",309,22992
"0",431,22508
"1",7607,22508
"2",6691,22508
"3",13053,22508
"4",34989,22508
"5",132,22508
"0",723,22997
"1",11935,22997
"2",28798,22997
"3",53119,22997
"4",46331,22997
"5",115,22997
"6",2,22997
"0",173,22993
"1",2820,22993
"2",5248,22993
"3",9438,22993
"4",1778,22993
"5",213,22993
"0",869,22500
"1",29661,22500
"2",48507,22500
"3",33265,22500
"4",44713,22500
"5",112,22500
"0",213,22502
"1",2400,22502
"2",4481,22502
"3",7054,22502
"4",15096,22502
"5",22,22502
"6",57,22502
"0",158,22504
"1",19281,22504
"2",13873,22504
"3",8322,22504
"4",854,22504
"5",32,22504
"0",690,22505
"1",9021,22505
"2",41698,22505
"3",50636,22505
"4",53842,22505
"5",27,22505
"0",197,22507
"1",2973,22507
"2",5524,22507
"3",11198,22507
"4",5745,22507
"5",3,22507
"6",591,22507
"0",464,23244
"1",2923,23244
"2",10758,23244
"3",21756,23244
"4",15204,23244
"5",314,23244
"0",323,23249
"1",8920,23249
"2",35600,23249
"3",7194,23249
"4",4091,23249
"5",47,23249
"0",94,23250
"1",722,23250
"2",1677,23250
"3",2749,23250
"4",1225,23250
"5",1,23250
"0",1336,22486
"1",42072,22486
"2",171236,22486
"3",147871,22486
"4",173632,22486
"5",26,22486
"6",1,22486
"0",449,22488
"1",11961,22488
"2",29799,22488
"3",17050,22488
"4",17993,22488
"5",14,22488
"6",6,22488
"0",198,22496
"1",2709,22496
"2",7799,22496
"3",5012,22496
"4",2721,22496
"0",79,22961
"1",2205,22961
"2",3761,22961
"3",659,22961
"4",99,22961
"0",113,21984
"1",861,21984
"2",1961,21984
"3",2542,21984
"4",685,21984
"5",9,21984
"0",581,21985
"1",11631,21985
"2",18643,21985
"3",30940,21985
"4",6705,21985
"5",19,21985
"0",327,21986
"1",2769,21986
"2",7863,21986
"3",12683,21986
"4",1502,21986
"5",15,21986
"0",223,22477
"1",1704,22477
"2",4001,22477
"3",1498,22477
"5",14,22477
"0",173,22941
"1",1325,22941
"2",7668,22941
"3",7500,22941
"4",1497,22941
"5",6,22941
"0",172,23242
"1",761,23242
"2",3201,23242
"3",4677,23242
"4",587,23242
"5",93,23242
"0",226,22475
"1",2872,22475
"2",1824,22475
"3",2483,22475
"4",2802,22475
"5",8,22475
"6",414,22475
"0",143,22958
"1",1632,22958
"2",3760,22958
"3",4563,22958
"4",2805,22958
"0",130,22960
"1",704,22960
"2",1370,22960
"3",2111,22960
"4",4268,22960
"0",191,23229
"1",456,23229
"2",2482,23229
"3",5852,23229
"0",98,25353
"1",704,25353
"2",4491,25353
"0",90,25357
"1",732,25357
"2",7530,25357
"5",1,25357
"0",223,25359
"1",2580,25359
"2",6834,25359
"0",353,25452
"1",4948,25452
"2",21555,25452
"3",1802,25452
"5",151,25452
"0",450,25413
"1",2500,25413
"2",10783,25413
"3",31239,25413
"4",5575,25413
"0",1089,25405
"1",37956,25405
"2",110312,25405
"3",151788,25405
"4",132522,25405
"5",253,25405
"6",1132,25405
"0",323,25402
"1",1303,25402
"2",5685,25402
"3",12523,25402
"4",16941,25402
"5",4,25402
"6",2069,25402
"0",147,25385
"1",1838,25385
"2",9682,25385
"5",9,25385
"0",1625,25408
"1",29471,25408
"2",104863,25408
"3",101660,25408
"4",112063,25408
"5",194,25408
"6",2831,25408
"0",114,25454
"1",1907,25454
"2",2548,25454
"3",415,25454
"4",10,25454
"5",82,25454
"0",285,25458
"1",2642,25458
"2",6717,25458
"3",10774,25458
"4",7133,25458
"5",47,25458
"0",626,25429
"1",22187,25429
"2",28028,25429
"3",20874,25429
"4",12328,25429
"5",722,25429
"6",1,25429
"0",984,25434
"1",43096,25434
"2",80437,25434
"3",123875,25434
"4",75313,25434
"5",6139,25434
"6",401,25434
"0",69,25381
"1",1174,25381
"2",1968,25381
"3",1666,25381
"4",149,25381
"5",95,25381
"0",270,25421
"1",2445,25421
"2",7120,25421
"3",9523,25421
"4",4867,25421
"5",87,25421
"0",168,25384
"1",1794,25384
"2",3867,25384
"3",2413,25384
"4",4084,25384
"5",5,25384
"0",77,25386
"1",352,25386
"2",1419,25386
"3",1375,25386
"4",2102,25386
"5",3,25386
"0",698,25356
"1",10829,25356
"2",55911,25356
"3",31990,25356
"4",13904,25356
"5",98,25356
"0",293,25360
"1",12470,25360
"2",13428,25360
"3",7275,25360
"4",5513,25360
"5",236,25360
"0",354,25362
"1",10556,25362
"2",21501,25362
"3",8963,25362
"4",9788,25362
"5",200,25362
"0",471,25364
"1",17300,25364
"2",41263,25364
"3",18791,25364
"4",16436,25364
"5",64,25364
"0",1416,25366
"1",52226,25366
"2",155460,25366
"3",83685,25366
"4",62769,25366
"5",1168,25366
"0",303,25326
"1",2845,25326
"2",5290,25326
"3",3700,25326
"4",6317,25326
"5",5,25326
"0",171,25337
"1",2157,25337
"2",4942,25337
"3",2574,25337
"4",4091,25337
"5",16,25337
"0",183,25352
"1",3124,25352
"2",11174,25352
"3",9456,25352
"4",4958,25352
"5",5,25352
"0",247,25304
"1",4073,25304
"2",13274,25304
"3",6383,25304
"4",3544,25304
"5",55,25304
"0",424,25307
"1",6772,25307
"2",27212,25307
"3",11993,25307
"4",9350,25307
"5",2,25307
"0",364,25308
"1",8794,25308
"2",23506,25308
"3",4234,25308
"4",1577,25308
"5",23,25308
"0",148,25324
"1",1822,25324
"2",2545,25324
"3",1994,25324
"4",2393,25324
"6",106,25324
"0",678,25332
"1",37901,25332
"2",62561,25332
"3",28758,25332
"4",30703,25332
"5",469,25332
"0",110,25336
"1",3477,25336
"2",4321,25336
"3",782,25336
"4",269,25336
"5",20,25336
"0",952,26090
"1",9695,26090
"2",73192,26090
"3",47308,26090
"4",8199,26090
"5",1,26090
"0",178,23928
"1",2486,23928
"2",14004,23928
"3",3475,23928
"0",158,25345
"1",1551,25345
"2",4806,25345
"3",1156,25345
"5",1,25345
"6",700,25345
"0",101,24022
"1",718,24022
"2",1912,24022
"3",2944,24022
"5",37,24022
"0",103,25367
"1",419,25367
"2",4197,25367
"3",612,25367
"4",77,25367
"5",28,25367
"6",4,25367
"0",147,25372
"1",3061,25372
"2",3767,25372
"3",1830,25372
"4",1988,25372
"5",485,25372
"0",137,25377
"1",574,25377
"2",3581,25377
"3",3971,25377
"4",125,25377
"5",16,25377
"0",345,25475
"1",7963,25475
"2",14046,25475
"3",5688,25475
"4",5250,25475
"5",21,25475
"0",97,25347
"1",1158,25347
"2",3955,25347
"3",1621,25347
"4",211,25347
"5",56,25347
"0",101,10005089
"1",1696,10005089
"2",2865,10005089
"3",299,10005089
"4",43,10005089
"5",4,10005089
"0",113,10005424
"1",1100,10005424
"2",3951,10005424
"3",5246,10005424
"4",155,10005424
"0",275,26559
"1",2151,26559
"2",13114,26559
"3",4867,26559
"5",4,26559
"6",189,26559
"0",207,26560
"1",1847,26560
"2",11956,26560
"3",3661,26560
"5",35,26560
"0",243,10005466
"1",3520,10005466
"2",9879,10005466
"3",15741,10005466
"4",1949,10005466
"5",136,10005466
"0",164,10005458
"1",1273,10005458
"2",5852,10005458
"3",4895,10005458
"4",989,10005458
"5",2,10005458
"0",224,10005390
"1",3054,10005390
"2",16949,10005390
"3",7490,10005390
"4",1083,10005390
"5",109,10005390
"6",2,10005390
"0",288,10005408
"1",3134,10005408
"2",8358,10005408
"3",3291,10005408
"4",2210,10005408
"5",36,10005408
"6",453,10005408
"0",119,10005418
"1",1475,10005418
"2",2847,10005418
"3",2252,10005418
"4",628,10005418
"5",12,10005418
"6",603,10005418
"0",159,10005430
"1",4681,10005430
"2",4583,10005430
"3",1921,10005430
"4",206,10005430
"5",64,10005430
"0",85,10005431
"1",2635,10005431
"2",7431,10005431
"3",3384,10005431
"4",467,10005431
"0",208,10005446
"1",4088,10005446
"2",19302,10005446
"3",4037,10005446
"4",385,10005446
"5",185,10005446
"6",100,10005446
"0",115,10005367
"1",1263,10005367
"2",2660,10005367
"3",979,10005367
"4",188,10005367
"5",59,10005367
"0",159,10005451
"1",2424,10005451
"2",6023,10005451
"3",3203,10005451
"4",764,10005451
"5",778,10005451
"6",39,10005451
"0",966,10005467
"1",53645,10005467
"2",72997,10005467
"3",61412,10005467
"4",22296,10005467
"5",2296,10005467
"0",222,10004874
"1",2357,10004874
"2",3423,10004874
"3",3799,10004874
"4",3469,10004874
"5",9,10004874
"0",234,10005393
"1",813,10005393
"2",11644,10005393
"3",7163,10005393
"4",6585,10005393
"5",9,10005393
"0",243,10005411
"1",2092,10005411
"2",7169,10005411
"3",8326,10005411
"4",2392,10005411
"5",58,10005411
"0",7481,10005400
"1",128920,10005400
"2",299494,10005400
"3",133503,10005400
"4",26391,10005400
"5",4860,10005400
"6",15,10005400
